"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2012/13",2,"Wiltshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",154
"2012/13",3,"West Yorkshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",154
"2012/13",2,"West Midlands","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",154
"2012/13",3,"Nottinghamshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",152
"2012/13",3,"West Midlands","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",152
"2012/13",4,"West Yorkshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",152
"2012/13",3,"Suffolk","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",149
"2012/13",2,"Dorset","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",147
"2012/13",1,"Wiltshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",145
"2012/13",2,"Northamptonshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",144
"2012/13",2,"Hampshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",140
"2012/13",2,"Cambridgeshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",140
"2012/13",3,"Wiltshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",139
"2012/13",3,"Staffordshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",137
"2012/13",2,"Warwickshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",136
"2012/13",2,"Merseyside","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",134
"2012/13",3,"Bedfordshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",133
"2012/13",1,"Derbyshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",133
"2012/13",1,"Lancashire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",133
"2012/13",1,"Cheshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",132
"2012/13",2,"Nottinghamshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",131
"2012/13",4,"Humberside","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",131
"2012/13",4,"Lancashire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",130
"2012/13",2,"Gloucestershire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",130
"2012/13",3,"Thames Valley","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",129
"2012/13",3,"Cambridgeshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",122
"2012/13",2,"British Transport Police","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",121
"2012/13",1,"Cambridgeshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",121
"2012/13",1,"Devon and Cornwall","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",120
"2012/13",3,"Warwickshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",120
"2012/13",1,"Avon and Somerset","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",120
"2012/13",1,"Gloucestershire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",119
"2012/13",1,"British Transport Police","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",117
"2012/13",1,"Dorset","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",116
"2012/13",3,"North Yorkshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",116
"2012/13",2,"Hertfordshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",115
"2012/13",2,"Devon and Cornwall","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",115
"2012/13",1,"Leicestershire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",114
"2012/13",3,"Gloucestershire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",114
"2012/13",3,"Northumbria","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",114
"2012/13",3,"British Transport Police","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",111
"2012/13",3,"Lancashire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",109
"2012/13",2,"Cambridgeshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",109
"2012/13",3,"Cambridgeshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",109
"2012/13",2,"Dyfed-Powys","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",108
"2012/13",4,"British Transport Police","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",108
"2012/13",3,"Sussex","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",107
"2012/13",3,"Derbyshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",105
"2012/13",1,"West Yorkshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",104
"2012/13",1,"Greater Manchester","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",103
"2012/13",3,"Dorset","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",103
"2012/13",2,"West Mercia","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",101
"2012/13",1,"Warwickshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",100
"2012/13",1,"North Wales","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",100
"2012/13",1,"Lincolnshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",99
"2012/13",4,"Gloucestershire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",99
"2012/13",1,"Hertfordshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",95
"2012/13",1,"Northamptonshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",95
"2012/13",1,"Dyfed-Powys","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",94
"2012/13",3,"Devon and Cornwall","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",93
"2012/13",2,"Leicestershire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",92
"2012/13",2,"Humberside","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",90
"2012/13",2,"South Yorkshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",89
"2012/13",2,"North Yorkshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",88
"2012/13",4,"Lancashire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",86
"2012/13",3,"North Yorkshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",85
"2012/13",4,"Bedfordshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",85
"2012/13",3,"Lincolnshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",83
"2012/13",3,"Lincolnshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",83
"2012/13",2,"Leicestershire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",82
"2012/13",1,"Thames Valley","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",81
"2012/13",1,"North Yorkshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",79
"2012/13",1,"Leicestershire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",77
"2012/13",1,"Durham","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",77
"2012/13",3,"Humberside","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",76
"2012/13",3,"Hampshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",75
"2012/13",2,"Derbyshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",75
"2012/13",2,"Staffordshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",74
"2012/13",3,"Norfolk","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",74
"2012/13",1,"Bedfordshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",74
"2012/13",1,"Humberside","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",72
"2012/13",1,"Derbyshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",72
"2012/13",4,"Norfolk","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",71
"2012/13",1,"North Yorkshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",71
"2012/13",2,"Merseyside","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",70
"2012/13",2,"Cumbria","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",70
"2012/13",1,"West Mercia","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",70
"2012/13",1,"Gwent","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",69
"2012/13",2,"North Yorkshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",68
"2012/13",4,"North Yorkshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",68
"2012/13",2,"Northumbria","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",65
"2012/13",4,"Humberside","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",65
"2012/13",1,"Norfolk","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",64
"2012/13",2,"Lincolnshire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",64
