"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2017/18",4,"Hampshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2857
"2019/20",2,"Metropolitan Police","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",2850
"2021/22",1,"Sussex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2846
"2022/23",3,"Essex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2840
"2021/22",1,"Humberside","Public fear, alarm or distress","Public order offences","Public order offences","9A",2836
"2020/21",3,"Thames Valley","Public fear, alarm or distress","Public order offences","Public order offences","9A",2826
"2021/22",2,"Leicestershire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2825
"2019/20",4,"Essex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2824
"2016/17",3,"Hampshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2824
"2019/20",1,"West Midlands","Public fear, alarm or distress","Public order offences","Public order offences","9A",2815
"2016/17",2,"West Yorkshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2812
"2018/19",2,"Essex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2803
"2016/17",4,"Cheshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2795
"2020/21",2,"Sussex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2788
"2022/23",4,"South Wales","Public fear, alarm or distress","Public order offences","Public order offences","9A",2786
"2019/20",1,"South Wales","Public fear, alarm or distress","Public order offences","Public order offences","9A",2784
"2020/21",1,"Cheshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2774
"2022/23",4,"Northumbria","Public fear, alarm or distress","Public order offences","Public order offences","9A",2773
"2018/19",3,"Hampshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2769
"2022/23",3,"South Wales","Public fear, alarm or distress","Public order offences","Public order offences","9A",2768
"2021/22",3,"Sussex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2761
"2021/22",1,"Leicestershire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2757
"2019/20",4,"Cheshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2756
"2021/22",2,"Humberside","Public fear, alarm or distress","Public order offences","Public order offences","9A",2752
"2019/20",2,"Merseyside","Public fear, alarm or distress","Public order offences","Public order offences","9A",2750
"2018/19",4,"Essex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2746
"2021/22",4,"South Wales","Public fear, alarm or distress","Public order offences","Public order offences","9A",2743
"2018/19",4,"Hampshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2740
"2019/20",3,"Essex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2731
"2015/16",1,"Hampshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2730
"2016/17",1,"Greater Manchester","Public fear, alarm or distress","Public order offences","Public order offences","9A",2730
"2017/18",2,"South Yorkshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2726
"2020/21",4,"Cheshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2725
"2023/24",1,"Sussex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2719
"2018/19",1,"Merseyside","Public fear, alarm or distress","Public order offences","Public order offences","9A",2718
"2022/23",1,"Leicestershire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2709
"2020/21",4,"Essex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2708
"2021/22",4,"Cheshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2685
"2019/20",3,"Kent","Public fear, alarm or distress","Public order offences","Public order offences","9A",2681
"2021/22",2,"North Wales","Public fear, alarm or distress","Public order offences","Public order offences","9A",2679
"2022/23",4,"Essex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2676
"2020/21",1,"Kent","Public fear, alarm or distress","Public order offences","Public order offences","9A",2669
"2018/19",2,"West Midlands","Public fear, alarm or distress","Public order offences","Public order offences","9A",2664
"2021/22",4,"Metropolitan Police","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",2663
"2018/19",1,"South Yorkshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2662
"2020/21",1,"Merseyside","Public fear, alarm or distress","Public order offences","Public order offences","9A",2654
"2018/19",3,"Essex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2644
"2022/23",2,"Kent","Public fear, alarm or distress","Public order offences","Public order offences","9A",2644
"2020/21",3,"Merseyside","Public fear, alarm or distress","Public order offences","Public order offences","9A",2644
"2016/17",2,"Metropolitan Police","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",2635
"2019/20",2,"Sussex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2633
"2023/24",1,"Essex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2623
"2022/23",3,"Cheshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2617
"2019/20",1,"Metropolitan Police","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",2617
"2022/23",3,"Northumbria","Public fear, alarm or distress","Public order offences","Public order offences","9A",2615
"2020/21",4,"South Yorkshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2615
"2022/23",3,"Sussex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2612
"2017/18",1,"Metropolitan Police","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",2605
"2018/19",2,"Merseyside","Public fear, alarm or distress","Public order offences","Public order offences","9A",2595
"2021/22",4,"Sussex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2591
"2018/19",1,"Essex","Public fear, alarm or distress","Public order offences","Public order offences","9A",2590
"2019/20",3,"Metropolitan Police","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",2581
"2015/16",4,"Avon and Somerset","Public fear, alarm or distress","Public order offences","Public order offences","9A",2580
"2020/21",3,"Metropolitan Police","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",2566
"2021/22",2,"Derbyshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2564
"2019/20",3,"South Wales","Public fear, alarm or distress","Public order offences","Public order offences","9A",2560
"2022/23",3,"Humberside","Public fear, alarm or distress","Public order offences","Public order offences","9A",2550
"2016/17",4,"Northumbria","Public fear, alarm or distress","Public order offences","Public order offences","9A",2549
"2019/20",3,"Merseyside","Public fear, alarm or distress","Public order offences","Public order offences","9A",2548
"2018/19",3,"West Midlands","Public fear, alarm or distress","Public order offences","Public order offences","9A",2539
"2019/20",4,"Merseyside","Public fear, alarm or distress","Public order offences","Public order offences","9A",2538
"2022/23",3,"Metropolitan Police","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",2533
"2023/24",1,"Leicestershire","Public fear, alarm or distress","Public order offences","Public order offences","9A",2528
"2021/22",3,"Kent","Public fear, alarm or distress","Public order offences","Public order offences","9A",2527
