"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2017/18",3,"Thames Valley","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2450
"2021/22",3,"Greater Manchester","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2447
"2013/14",4,"Metropolitan Police","Other criminal damage","Criminal damage and arson","Criminal damage","58D",2446
"2012/13",4,"Metropolitan Police","Other criminal damage","Criminal damage and arson","Criminal damage","58D",2445
"2020/21",2,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2444
"2019/20",1,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2444
"2012/13",1,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2440
"2017/18",1,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2439
"2022/23",4,"Greater Manchester","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2437
"2022/23",2,"Greater Manchester","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2434
"2012/13",4,"West Midlands","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2431
"2020/21",3,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2428
"2020/21",2,"West Midlands","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2422
"2019/20",3,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2417
"2015/16",4,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2415
"2022/23",4,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2392
"2013/14",3,"Metropolitan Police","Other criminal damage","Criminal damage and arson","Criminal damage","58D",2384
"2021/22",3,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2373
"2021/22",2,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2361
"2021/22",4,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2349
"2013/14",2,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2348
"2019/20",4,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2347
"2017/18",3,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2346
"2016/17",1,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2340
"2017/18",3,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2329
"2016/17",2,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2317
"2023/24",1,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2315
"2016/17",3,"Thames Valley","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2309
"2016/17",3,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2307
"2022/23",3,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2298
"2022/23",2,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2297
"2020/21",2,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2295
"2017/18",2,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2295
"2013/14",4,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2295
"2015/16",3,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2293
"2022/23",2,"West Midlands","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2291
"2015/16",3,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2284
"2018/19",3,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2277
"2022/23",3,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2267
"2020/21",3,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2264
"2022/23",1,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2252
"2015/16",1,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2251
"2014/15",2,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2247
"2012/13",3,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2236
"2017/18",1,"Greater Manchester","Other criminal damage","Criminal damage and arson","Criminal damage","58D",2235
"2021/22",3,"West Midlands","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2234
"2021/22",1,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2230
"2012/13",2,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2229
"2020/21",4,"West Midlands","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2224
"2017/18",1,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2222
"2022/23",1,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2213
"2021/22",1,"Greater Manchester","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2212
"2021/22",2,"West Midlands","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2211
"2022/23",4,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2208
"2017/18",3,"Merseyside","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2207
"2022/23",1,"West Midlands","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2203
"2021/22",4,"Greater Manchester","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2203
"2017/18",2,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2196
"2013/14",1,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2194
"2023/24",1,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2189
"2018/19",1,"Thames Valley","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2178
"2016/17",3,"Hampshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2176
"2018/19",1,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2169
"2019/20",3,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2168
"2015/16",3,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2163
"2018/19",2,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2162
"2014/15",1,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2161
"2020/21",3,"Greater Manchester","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2156
"2016/17",4,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2153
"2012/13",3,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2148
"2020/21",4,"West Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2144
"2012/13",2,"Thames Valley","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2143
"2016/17",2,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2142
"2018/19",4,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2136
"2020/21",1,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2135
"2018/19",1,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2135
"2016/17",4,"Northumbria","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2135
"2022/23",4,"West Midlands","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2132
"2019/20",2,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2130
"2012/13",4,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2129
"2023/24",1,"West Midlands","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2127
"2018/19",3,"Northumbria","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2124
"2016/17",4,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2120
"2021/22",1,"West Midlands","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2120
"2021/22",2,"Greater Manchester","Other criminal damage","Criminal damage and arson","Criminal damage","58D",2120
"2021/22",4,"West Midlands","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2119
"2015/16",4,"Thames Valley","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2119
"2012/13",1,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2117
"2022/23",2,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2113
"2017/18",1,"Thames Valley","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2109
"2021/22",1,"Greater Manchester","Other criminal damage","Criminal damage and arson","Criminal damage","58D",2109
"2018/19",2,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2109
"2018/19",4,"Northumbria","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2107
"2012/13",4,"Hampshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2107
"2012/13",1,"Thames Valley","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2102
"2017/18",3,"Hampshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2102
"2015/16",2,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2101
"2016/17",2,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2099
"2017/18",2,"Thames Valley","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2098
"2017/18",4,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2098
"2018/19",3,"Thames Valley","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2097
"2014/15",1,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2096
"2014/15",4,"Thames Valley","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2091
"2014/15",4,"Greater Manchester","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2086
"2020/21",2,"Northumbria","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2081
"2018/19",3,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2080
"2014/15",2,"Kent","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2077
"2015/16",3,"Thames Valley","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2077
"2016/17",3,"South Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2075
"2020/21",1,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2071
"2019/20",1,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2068
"2016/17",1,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2066
"2020/21",4,"Greater Manchester","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",2059
"2021/22",4,"West Yorkshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",2054
